,Unnamed: 0,country,year,suicides_no,population,suicides_calc,gdp,gdp_per_capita
418,7216,Czech Republic,2000,1649,9819742,16.79270189,61649492817,6278
419,7228,Czech Republic,2001,1623,9838083,16.49711636,67523642262,6863
420,7240,Czech Republic,2002,1534,9752463,15.72935986,81910771994,8399
421,7252,Czech Republic,2003,1719,9748550,17.63339163,99627140274,10220
422,7264,Czech Republic,2004,1583,9746647,16.24148284,119162172468,12226
423,7276,Czech Republic,2005,1565,9761733,16.0319894,136280689891,13961
424,7288,Czech Republic,2006,1400,9780319,14.31446152,155463807113,15896
425,7300,Czech Republic,2007,1379,9818295,14.04520846,189227050760,19273
426,7312,Czech Republic,2008,1379,9899594,13.92986419,235718586901,23811
427,7324,Czech Republic,2009,1464,9937407,14.73221334,206179982164,20748
428,7336,Czech Republic,2010,1502,9945273,15.10265229,207477857919,20862
429,7418,Denmark,1994,999,4874900,20.49272806,156162311732,32034
430,7430,Denmark,1995,924,4889100,18.8991839,185006961302,37841
431,7442,Denmark,1996,892,4917300,18.1400362,187632400366,38158
432,7454,Denmark,1997,817,4937300,16.54750572,173537588008,35148
433,7466,Denmark,1998,763,4956400,15.39423775,176992000955,35710
434,7478,Denmark,1999,762,4976200,15.31288935,177965224621,35763
435,7490,Denmark,2000,728,4998610,14.56404881,164158800460,32841
436,7502,Denmark,2001,727,5018451,14.48654176,164791416350,32837
437,7514,Denmark,2002,688,5041222,13.64748468,178635160297,35435
438,7526,Denmark,2003,633,5056783,12.5178399,218095997085,43129
439,7538,Denmark,2004,661,5072927,13.02995292,251373036671,49552
440,7550,Denmark,2005,631,5089852,12.39721705,264467308109,51960
441,7562,Denmark,2006,650,5110460,12.7190116,282884912894,55354
442,7574,Denmark,2007,581,5133001,11.31891461,319423370134,62229
443,7586,Denmark,2008,603,5162525,11.68033085,353361056080,68447
444,7598,Denmark,2009,622,5192790,11.97814662,321241396034,61863
445,7610,Denmark,2010,563,5217785,10.79001914,321995350347,61711
446,7766,Ecuador,1991,494,9091700,5.433527283,16988535268,1869
447,7778,Ecuador,1992,505,9253155,5.457597976,18094238119,1955
448,7790,Ecuador,1993,574,9488483,6.049439094,18938717359,1996
449,7802,Ecuador,1994,512,9725255,5.264643446,22708673337,2335
450,7814,Ecuador,1995,546,9960563,5.481617856,24432884442,2453
451,7826,Ecuador,1996,593,10195848,5.816092982,25226393197,2474
452,7838,Ecuador,1997,579,10427773,5.552479902,28162053027,2701
453,7850,Ecuador,1998,546,10656446,5.123659426,27981896948,2626
454,7862,Ecuador,1999,616,10883283,5.660056805,19645272636,1805
455,7874,Ecuador,2000,534,11109383,4.806747593,18327764882,1650
456,7886,Ecuador,2001,584,11328328,5.155217963,24468324000,2160
457,7898,Ecuador,2002,577,11548770,4.996203059,28548945000,2472
458,7910,Ecuador,2003,675,11771002,5.734431105,32432858000,2755
459,7922,Ecuador,2004,791,11994153,6.594880022,36591661000,3051
460,7934,Ecuador,2005,943,12217643,7.718346329,41507085000,3397
461,7946,Ecuador,2006,900,12449374,7.229279159,46802044000,3759
462,7958,Ecuador,2007,1005,12677354,7.927521784,51007777000,4024
463,7970,Ecuador,2008,928,12903183,7.19202386,61762635000,4787
464,7982,Ecuador,2009,964,13130161,7.34187494,62519686000,4762
465,7994,Ecuador,2010,912,13360285,6.826201687,69555367000,5206
466,8078,El Salvador,1991,474,4576985,10.35616241,5252342400,1148
467,8090,El Salvador,1992,419,4591600,9.125359352,5813399300,1266
468,8102,El Salvador,1993,424,4694300,9.032230578,6680269200,1423
469,8114,El Salvador,1995,620,4836397,12.81946044,8921947100,1845
470,8126,El Salvador,1996,540,4892391,11.0375479,9586327800,1959
471,8138,El Salvador,1997,577,4949302,11.65820958,10221705900,2065
472,8150,El Salvador,1998,512,5006338,10.22703621,10936669900,2185
473,8162,El Salvador,1999,515,5062759,10.17231909,11284197000,2229
474,8174,El Salvador,2000,461,5118189,9.007092157,11784927700,2303
475,8186,El Salvador,2001,514,5175094,9.932186739,12282533600,2373
476,8198,El Salvador,2002,436,5230458,8.335790097,12664190300,2421
477,8210,El Salvador,2003,527,5283542,9.974369467,13243892200,2507
478,8222,El Salvador,2004,464,5333170,8.700266446,13724810900,2573
479,8234,El Salvador,2005,455,5378879,8.459011627,14698001400,2733
480,8246,El Salvador,2006,411,5429044,7.570393609,15999886400,2947
481,8258,El Salvador,2007,501,5467861,9.162632335,17011750900,3111
482,8270,El Salvador,2008,490,5499287,8.910246001,17986886200,3271
483,8282,El Salvador,2009,506,5528910,9.151894316,17601616000,3184
484,8294,El Salvador,2010,399,5560453,7.175674356,18447922400,3318
485,8354,Estonia,1995,594,1356651,43.7842894,4373665146,3224
486,8366,Estonia,1996,545,1342202,40.6049164,4746109767,3536
487,8378,Estonia,1997,522,1331234,39.21173888,5066240419,3806
488,8390,Estonia,1998,477,1321719,36.08936544,5617109245,4250
489,8402,Estonia,1999,468,1313198,35.63819013,5726897998,4361
490,8414,Estonia,2000,377,1334175,28.25716267,5685774809,4262
491,8426,Estonia,2001,401,1325610,30.25022442,6245069734,4711
492,8438,Estonia,2002,371,1316690,28.17671586,7322069511,5561
493,8450,Estonia,2003,342,1307160,26.1635913,9833870709,7523
494,8462,Estonia,2004,323,1297650,24.89114939,12059201242,9293
495,8474,Estonia,2005,273,1288495,21.18750946,14006088297,10870
496,8486,Estonia,2006,247,1278915,19.31324599,16963625016,13264
497,8498,Estonia,2007,251,1270415,19.75732339,22237061730,17504
498,8510,Estonia,2008,242,1264005,19.14549389,24194039256,19141
499,8522,Estonia,2009,269,1259010,21.36599392,19652492637,15609
500,8534,Estonia,2010,223,1254225,17.77990392,19490936349,15540
501,8606,Fiji,2001,36,719459,5.003759769,1660102346,2307
502,8618,Fiji,2002,42,723187,5.80762652,1842691481,2548
503,8630,Fiji,2003,10,725591,1.378186885,2315935753,3192
504,8642,Fiji,2004,24,728408,3.294856729,2727507213,3744
505,8654,Fiji,2005,22,732607,3.00297431,3006725015,4104
506,8666,Fiji,2006,24,737759,3.253094845,3102741451,4206
507,8678,Fiji,2007,13,745055,1.744837629,3405050612,4570
508,8690,Fiji,2008,37,753658,4.909388609,3523185920,4675
509,8702,Fiji,2009,26,762403,3.410269897,2870624636,3765
510,8786,Finland,1991,1493,4698500,31.77609875,127866490222,27214
511,8798,Finland,1992,1451,4720900,30.73566481,112625431378,23857
512,8810,Finland,1993,1397,4741000,29.46635731,89255751015,18826
513,8822,Finland,1994,1387,4761600,29.12886425,103321570859,21699
514,8834,Finland,1995,1388,4781300,29.02976178,134199346405,28068
515,8846,Finland,1996,1247,4802200,25.967265,132099404608,27508
516,8858,Finland,1997,1322,4823200,27.40918892,126833123354,26296
517,8870,Finland,1998,1228,4844673,25.34742799,133936359591,27646
518,8882,Finland,1999,1207,4864255,24.81366622,135225868315,27800
519,8894,Finland,2000,1165,4881820,23.8640507,125539893127,25716
520,8906,Finland,2001,1204,4898983,24.57652946,129250111857,26383
521,8918,Finland,2002,1095,4915614,22.27595576,139552983249,28390
522,8930,Finland,2003,1075,4929856,21.80591076,171071106095,34701
523,8942,Finland,2004,1064,4944765,21.5177061,196768065557,39793
524,8954,Finland,2005,994,4961784,20.03311712,204436015421,41202
525,8966,Finland,2006,1062,4979740,21.32641463,216552502823,43487
526,8978,Finland,2007,995,4998853,19.90456611,255384615385,51089
527,8990,Finland,2008,1033,5020096,20.57729573,283742493042,56521
528,9002,Finland,2009,1034,5042316,20.50644981,251499027508,49878
529,9014,Finland,2010,954,5063494,18.84074515,247799815768,48939
530,9158,France,1991,11502,53282900,21.58666289,1269276828276,23821
531,9170,France,1992,11644,53622300,21.71484625,1401465923172,26136
532,9182,France,1993,12251,53945400,22.70999937,1322815612694,24521
533,9194,France,1994,12041,54247100,22.19657825,1393982750473,25697
534,9206,France,1995,11819,54528500,21.67490395,1601094756210,29363
535,9218,France,1996,11279,54791600,20.5852722,1605675086550,29305
536,9230,France,1997,11139,55045500,20.23598659,1452884917959,26394
537,9242,France,1998,10534,55280700,19.05547506,1503108739159,27190
538,9254,France,1999,10268,55043393,18.65437329,1492647560196,27118
539,9266,France,2000,10849,55267624,19.62993741,1362248940483,24648
540,9278,France,2001,10449,55511272,18.82320405,1376465324385,24796
541,9290,France,2002,10643,55935517,19.0272667,1494286655374,26714
542,9302,France,2003,10871,56360402,19.28836491,1840480812641,32656
543,9314,France,2004,10804,56813922,19.01646572,2115742488205,37240
544,9326,France,2005,10713,57160687,18.7419021,2196126103718,38420
545,9338,France,2006,10423,57824447,18.02524804,2318593651988,40097
546,9350,France,2007,10127,58167011,17.41021212,2657213249384,45682
547,9362,France,2008,10353,58482967,17.70259023,2918382891460,49901
548,9374,France,2009,10499,58770727,17.86433576,2690222283968,45775
549,9386,France,2010,10379,59056283,17.57476,2642609548930,44747
550,9458,Georgia,1991,174,5018550,3.467136922,6357615894,1267
551,9470,Georgia,1992,204,4988700,4.089241686,3690328964,740
552,9482,Georgia,1994,123,4518900,2.721901348,2513870587,556
553,9494,Georgia,1995,138,4410850,3.128648673,2693731866,611
554,9506,Georgia,1996,162,4310350,3.75839549,3094915506,718
555,9518,Georgia,1997,176,4240600,4.150356082,3510540809,828
556,9530,Georgia,1998,148,4209250,3.516065807,3613500117,858
557,9542,Georgia,1999,189,4187750,4.513163393,2800024314,669
558,9554,Georgia,2000,130,4165600,3.120798925,3057453483,734
559,9566,Georgia,2001,100,4140950,2.414904792,3219487747,777
560,9578,Georgia,2004,175,4089850,4.278885534,5125363001,1253
561,9590,Georgia,2005,87,4132000,2.105517909,6410852596,1552
562,9602,Georgia,2006,72,4166500,1.728069123,7745406201,1859
563,9614,Georgia,2007,104,4154900,2.503068666,10172869680,2448
564,9626,Georgia,2009,188,4158750,4.520589119,10766809099,2589
565,9638,Georgia,2010,112,4193800,2.670608994,11638536834,2775
566,9722,Germany,1991,14010,75495900,18.55729914,1861873895109,24662
567,9734,Germany,1992,13458,76131700,17.6772619,2123130870382,27888
568,9746,Germany,1993,12690,76793400,16.5248576,2068555542411,26937
569,9758,Germany,1994,12718,77163400,16.48190723,2205966011812,28588
570,9770,Germany,1995,12888,77547500,16.61949128,2591620035485,33420
571,9782,Germany,1996,12225,77882500,15.69672263,2503665193657,32147
572,9794,Germany,1997,12256,78067900,15.6991542,2218689375141,28420
573,9806,Germany,1998,11654,78071100,14.92741872,2243225519618,28733
574,9818,Germany,1999,11160,78141200,14.28183852,2199957383337,28154
575,9830,Germany,2000,11073,78242066,14.15223366,1949953934034,24922
576,9842,Germany,2001,11167,78421514,14.23971488,1950648769575,24874
577,9854,Germany,2002,11176,78633771,14.21272293,2079136081310,26441
578,9866,Germany,2003,11155,78756461,14.16391729,2505733634312,31816
579,9878,Germany,2004,10741,78811814,13.6286674,2819245095605,35772
580,9890,Germany,2005,10270,78851254,13.02452336,2861410272354,36289
581,9902,Germany,2006,9775,78828994,12.40025973,3002446368084,38088
582,9914,Germany,2007,9409,78776585,11.9439044,3439953462907,43667
583,9926,Germany,2008,9459,78662789,12.02474527,3752365607148,47702
584,9938,Germany,2009,9579,78448602,12.21054264,3418005001389,43570
585,9950,Germany,2010,10030,78349067,12.80168403,3417094562649,43614
586,10094,Greece,1991,381,9721144,3.919291804,105143232380,10816
587,10106,Greece,1992,351,9834155,3.569193286,116224673043,11818
588,10118,Greece,1993,412,9930405,4.148874089,108809058859,10957
589,10130,Greece,1994,355,10018932,3.54329184,116601802107,11638
590,10142,Greece,1995,370,10101632,3.66277449,136878366230,13550
591,10154,Greece,1996,356,10178479,3.49757562,145861612826,14330
592,10166,Greece,1997,374,10248806,3.649205576,143157600025,13968
593,10178,Greece,1998,403,10310630,3.908587545,144428172835,14008
594,10190,Greece,1999,381,10362363,3.676767548,142540728958,13756
595,10202,Greece,2000,382,10403059,3.671996862,130133845771,12509
596,10214,Greece,2001,334,10441529,3.198765238,136191353468,13043
597,10226,Greece,2002,323,10482045,3.081459772,153830947017,14676
598,10238,Greece,2003,375,10515665,3.566108278,201924270316,19202
599,10250,Greece,2004,353,10547290,3.346831271,240521260988,22804
600,10262,Greece,2005,400,10582816,3.779712319,247783001865,23414
601,10274,Greece,2006,394,10618891,3.710368625,273317737047,25739
602,10286,Greece,2007,328,10653591,3.078774096,318497936901,29896
603,10298,Greece,2008,373,10686723,3.490312231,354460802549,33168
604,10310,Greece,2009,391,10719618,3.647518037,330000252153,30785
605,10322,Greece,2010,377,10735384,3.511751419,299361576558,27886
606,10442,Grenada,1991,0,82400,0.0,300757889,3650
607,10454,Grenada,1992,0,83528,0.0,310160444,3713
608,10466,Grenada,1993,3,85304,3.516833912,309812185,3632
609,10478,Grenada,1994,4,87036,4.595799439,325111815,3735
610,10490,Grenada,1995,1,88433,1.130799588,342172519,3869
611,10502,Grenada,1996,1,89772,1.113933075,366911444,4087
612,10514,Grenada,2001,0,91415,0.0,520444185,5693
613,10526,Grenada,2002,0,91908,0.0,540336926,5879
614,10538,Grenada,2003,4,92567,4.321194378,591018407,6385
615,10550,Grenada,2004,1,93202,1.072938349,599118593,6428
616,10562,Grenada,2005,6,93685,6.404440412,695370296,7422
617,10574,Grenada,2006,1,94126,1.062405711,698700667,7423
618,10586,Grenada,2007,3,94418,3.177360249,758683593,8035
619,10598,Grenada,2008,0,94585,0.0,825977889,8733
620,10610,Grenada,2009,0,94746,0.0,771278111,8140
621,10622,Grenada,2010,0,94980,0.0,771015889,8118
622,10764,Guatemala,1991,156,7880665,1.979528377,9406097735,1194
623,10776,Guatemala,1992,173,8069672,2.14382939,10440842165,1294
624,10788,Guatemala,1993,165,8254958,1.998798783,11399942453,1381
625,10800,Guatemala,1994,142,8443914,1.681684584,12983235568,1538
626,10812,Guatemala,1995,211,8641512,2.441702332,14655404433,1696
627,10824,Guatemala,1996,157,8832326,1.7775612,15674835615,1775
628,10836,Guatemala,1997,179,9044205,1.979167876,17790026222,1967
629,10848,Guatemala,1998,201,9273529,2.167459659,19395491993,2091
630,10860,Guatemala,1999,234,9512666,2.45987823,18318412251,1926
631,10872,Guatemala,2000,182,9755585,1.865598014,19288827159,1977
632,10884,Guatemala,2001,202,10015097,2.016955003,18702802395,1867
633,10896,Guatemala,2002,258,10277166,2.510419701,20776669467,2022
634,10908,Guatemala,2003,253,10542980,2.399701033,21917706491,2079
635,10920,Guatemala,2004,250,10817808,2.311004226,23965275996,2215
636,10932,Guatemala,2005,238,11104906,2.14319689,27211377225,2450
637,10944,Guatemala,2006,298,11397134,2.614692431,30231249362,2653
638,10956,Guatemala,2007,327,11708397,2.792867375,34113107086,2914
639,10968,Guatemala,2008,492,12032885,4.088794998,39136893345,3252
640,10980,Guatemala,2009,511,12359945,4.134322604,37733994976,3053
641,10992,Guatemala,2010,352,12682151,2.775554399,41338595381,3260
642,11100,Guyana,1991,105,654620,16.03983991,336708419,514
643,11112,Guyana,1992,78,656713,11.87733454,368281379,561
644,11124,Guyana,1993,72,658831,10.92844751,442273433,671
645,11136,Guyana,1994,86,660582,13.0188228,540874934,819
646,11148,Guyana,1995,99,661682,14.9618699,621626786,939
647,11160,Guyana,1996,60,659048,9.10404098,705406001,1070
648,11172,Guyana,1997,40,657584,6.082873063,749138010,1139
649,11184,Guyana,1998,35,657089,5.3265235,717530683,1092
650,11196,Guyana,1999,163,657094,24.80619211,694754988,1057
651,11208,Guyana,2001,197,660426,29.82923144,696281472,1054
652,11220,Guyana,2002,176,662839,26.5524509,722460886,1090
653,11232,Guyana,2003,198,664705,29.78765016,741929343,1116
654,11244,Guyana,2004,186,666308,27.91501828,785918770,1180
655,11256,Guyana,2005,169,667709,25.31042715,824880550,1235
656,11268,Guyana,2006,201,668408,30.07145336,1458449453,2182
657,11280,Guyana,2007,185,668788,27.66197958,1740334782,2602
658,11292,Guyana,2008,168,669253,25.10261441,1922598121,2873
659,11304,Guyana,2009,156,670155,23.27819684,2061323854,3076
660,11316,Guyana,2010,205,671825,30.51389871,2273225042,3384
661,11364,Hungary,1991,3993,9757766,40.92125185,34748508332,3561
662,11376,Hungary,1992,4000,9754956,41.00479797,38724945368,3970
663,11388,Hungary,1993,3694,9747902,37.89533379,40119073326,4116
664,11400,Hungary,1994,3625,9740817,37.21453755,43160392124,4431
665,11412,Hungary,1995,3366,9737248,34.5682887,46418916500,4767
666,11424,Hungary,1996,3436,9737250,35.2871704,46659796773,4792
667,11436,Hungary,1997,3208,9737781,32.94385035,47290180589,4856
668,11448,Hungary,1998,3245,9734373,33.33548036,48770466839,5010
669,11460,Hungary,1999,3326,9553064,34.81605483,49170434391,5147
670,11472,Hungary,2000,3269,9527034,34.31288269,47310623887,4966
671,11484,Hungary,2001,2978,9704598,30.6864849,53821315066,5546
672,11496,Hungary,2002,2839,9680164,29.32801552,67716887203,6995
673,11508,Hungary,2003,2800,9652533,29.00792984,85324771841,8840
674,11520,Hungary,2004,2742,9630044,28.47339015,104066609518,10806
675,11532,Hungary,2005,2619,9608943,27.25585946,113035361317,11764
676,11544,Hungary,2006,2461,9591110,25.65917813,115295199392,12021
677,11556,Hungary,2007,2450,9572938,25.59297887,139850794387,14609
678,11568,Hungary,2008,2476,9552784,25.91914566,157998423132,16540
